X,FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,DeltaOwn,Value,1d,1w,1m,6m
,2021-06-29 10:54:00,2021-06-28 00:00:00,CVM,Cel Sci Corp,Young Peter R,Dir,P - Purchase,$12.66 ,"3,000","28,914",12%,"$37,971 ",,,,
,2021-06-29 11:38:00,2021-06-28 00:00:00,HSY,Hershey Co,Buck Michele,"COB, Pres, CEO",S - Sale,$175.15 ,"-2,500","180,497",-1%,"($437,875)",,,,
M,2021-06-29 12:07:00,2021-06-28 00:00:00,SKY,Skyline Champion Corp,Hough Laurie M.,"EVP, CFO, Treasurer",S - Sale,$53.89 ,"-13,309","69,545",-16%,"($717,199)",,,,
,2021-06-29 12:26:00,2021-06-28 00:00:00,COP,Conocophillips,Freeman Jody,Dir,S - Sale,$59.65 ,"-3,334","8,251",-29%,"($198,873)",,,,
,2021-06-29 12:40:00,2021-06-28 00:00:00,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,552.94 ",27,"377,122",0%,"$41,929 ",,,,
,2021-06-29 12:46:00,2021-06-28 00:00:00,COST,Costco Wholesale Corp /new,Rose Timothy L.,EVP,S - Sale,$396.14 ,"-4,000","26,625",-13%,"($1,584,560)",,,,
D,2021-06-29 13:20:00,2021-06-28 00:00:00,WM,Waste Management Inc,Nagy Leslie K,"VP, Chief Accounting Officer",S - Sale+OE,$139.06 ,"-2,006","3,842",-34%,"($278,954)",,,,
D,2021-06-29 13:41:00,2021-06-28 00:00:00,LEU,Centrus Energy Corp,Poneman Daniel B,"Pres, CEO",S - Sale+OE,$25.91 ,"-12,000","63,434",-16%,"($310,884)",,,,
,2021-06-29 14:23:00,2021-06-28 00:00:00,KE,"Kimball Electronics, Inc.",Kahle John H,VP,S - Sale,$21.59 ,"-3,500","175,695",-2%,"($75,551)",,,,
D,2021-06-29 15:29:00,2021-06-28 00:00:00,WOR,Worthington Industries Inc,Ribeau Sidney A,Dir,S - Sale+OE,$59.16 ,"-8,000","56,105",-12%,"($473,280)",,,,
,2021-06-29 16:06:00,2021-06-28 00:00:00,SMLR,"Semler Scientific, Inc.",Murphy-Chutorian Douglas,"CEO, 10%",S - Sale,$109.58 ,"-1,250","44,821",-3%,"($136,973)",,,,
M,2021-06-29 16:11:00,2021-06-28 00:00:00,SREV,"Servicesource International, Inc.","Edenbrook Capital, LLC",10%,P - Purchase,$1.33 ,"100,000","19,439,977",1%,"$133,257 ",,,,
,2021-06-29 16:16:00,2021-06-28 00:00:00,FULC,"Fulcrum Therapeutics, Inc.",Oltmans Curtis Gale,"SVP, GC",P - Purchase,$9.01 ,"1,088","1,088",New,"$9,803 ",,,,
,2021-06-29 16:15:00,2021-06-28 00:00:00,FULC,"Fulcrum Therapeutics, Inc.",Thomson Peter G.,"VP Finance, Accounting",P - Purchase,$9.00 ,"2,300","2,300",New,"$20,700 ",,,,
,2021-06-29 16:16:00,2021-06-28 00:00:00,FULC,"Fulcrum Therapeutics, Inc.",Morabito Christopher,Chief Medical Officer,P - Purchase,$9.16 ,"1,100","1,100",New,"$10,076 ",,,,
,2021-06-29 16:15:00,2021-06-28 00:00:00,FULC,"Fulcrum Therapeutics, Inc.",Geraghty James A,Dir,P - Purchase,$9.16 ,"10,000","90,714",12%,"$91,600 ",,,,
,2021-06-29 16:19:00,2021-06-28 00:00:00,BKR,Baker Hughes Co,Borras Maria C,"EVP, Oilfield Services",S - Sale,$23.48 ,"-10,000","108,274",-8%,"($234,800)",,,,
,2021-06-29 16:30:00,2021-06-28 00:00:00,COUP,Coupa Software Inc,Baratta Maurizio,Chief Accounting Officer,S - Sale,$258.67 ,-164,"2,708",-6%,"($42,422)",,,,
,2021-06-29 16:31:00,2021-06-28 00:00:00,KBLB,"Kraig Biocraft Laboratories, Inc",Thompson Kimberly Kraig,"CEO, CFO, 10%",S - Sale,$0.00 ,"-28,572","203,969,547",0%,$0 ,,,,
,2021-06-29 16:36:00,2021-06-28 00:00:00,TYME,"Tyme Technologies, Inc.",Demurjian Michael,10%,S - Sale,$1.32 ,"-20,000","24,478,546",0%,"($26,428)",,,,
,2021-06-29 16:42:00,2021-06-28 00:00:00,FL,"Foot Locker, Inc.",Cipriano Giovanna,"SVP, Chief Accounting Officer",S - Sale,$62.40 ,"-10,000","65,325",-13%,"($624,000)",,,,
,2021-06-29 16:45:00,2021-06-28 00:00:00,NVDA,Nvidia Corp,Hudson Dawn E,Dir,S - Sale,$774.24 ,"-5,750","26,428",-18%,"($4,451,880)",,,,
,2021-06-29 16:48:00,2021-06-28 00:00:00,VRNT,Verint Systems Inc,Robinson Douglas,CFO,S - Sale,$45.12 ,"-2,454","235,726",-1%,"($110,724)",,,,
,2021-06-29 16:48:00,2021-06-28 00:00:00,CERT,"Certara, Inc.",Traynor Richard M.,"SVP, GC",S - Sale,$28.38 ,"-3,000","350,287",-1%,"($85,140)",,,,
M,2021-06-29 16:51:00,2021-06-28 00:00:00,ALG,Alamo Group Inc,Robinson Ronald A,Employee,S - Sale,$151.44 ,"-4,299","198,873",-2%,"($651,021)",,,,
D,2021-06-29 17:07:00,2021-06-28 00:00:00,CRM,"Salesforce.Com, Inc.",Benioff Marc,"Chair of the Board, CEO",S - Sale+OE,$245.21 ,"-20,000","28,986,249",0%,"($4,904,216)",,,,
M,2021-06-29 17:09:00,2021-06-28 00:00:00,ELVT,"Elevate Credit, Inc.",Head Tyler W. K.,Dir,S - Sale,$3.63 ,"-53,810","221,612",-20%,"($195,392)",,,,
,2021-06-29 17:11:00,2021-06-28 00:00:00,AVTR,"Avantor, Inc.",Couturier Christophe,"EVP, AMEA",S - Sale,$35.73 ,"-28,096","110,077",-20%,"($1,003,870)",,,,
,2021-06-29 17:26:00,2021-06-28 00:00:00,CRTX,"Cortexyme, Inc.",McLoughlin Margaret,Dir,S - Sale,$55.15 ,-550,0,-100%,"($30,333)",,,,
,2021-06-29 17:26:00,2021-06-28 00:00:00,KALA,"Kala Pharmaceuticals, Inc.",Chen Hongming,Chief Scientific Officer,S - Sale,$5.77 ,"-2,452","240,563",-1%,"($14,148)",,,,
,2021-06-29 17:26:00,2021-06-28 00:00:00,KALA,"Kala Pharmaceuticals, Inc.",Brazzell Romulus K,Chief Medical Officer,S - Sale,$5.77 ,"-3,034","300,962",-1%,"($17,506)",,,,
,2021-06-29 17:26:00,2021-06-28 00:00:00,KALA,"Kala Pharmaceuticals, Inc.",Trachtenberg Eric,See Remarks,S - Sale,$5.77 ,"-2,452","126,115",-2%,"($14,148)",,,,
,2021-06-29 17:26:00,2021-06-28 00:00:00,KALA,"Kala Pharmaceuticals, Inc.",Reumuth Mary,CFO,S - Sale,$5.77 ,"-2,452","145,507",-2%,"($14,148)",,,,
,2021-06-29 17:25:00,2021-06-28 00:00:00,KALA,"Kala Pharmaceuticals, Inc.",Bazemore Todd,COO,S - Sale,$5.77 ,"-2,911",42,-99%,"($16,796)",,,,
,2021-06-29 17:25:00,2021-06-28 00:00:00,KALA,"Kala Pharmaceuticals, Inc.",Iwicki Mark T,CEO,S - Sale,$5.77 ,"-7,586","296,274",-2%,"($43,771)",,,,
D,2021-06-29 17:31:00,2021-06-28 00:00:00,DT,"Dynatrace, Inc.",Burns Kevin C,"CFO, Treasurer",S - Sale+OE,$60.08 ,"-159,051","112,608",-59%,"($9,556,118)",,,,
,2021-06-29 17:38:00,2021-06-28 00:00:00,PLYA,Playa Hotels & Resorts N.V.,Peterson Karl Mr.,Dir,S - Sale,$7.42 ,"-40,000","3,519,033",-1%,"($296,800)",,,,
D,2021-06-29 17:43:00,2021-06-28 00:00:00,CVS,Cvs Health Corp,Lotvin Alan,"EVP, Pres-PharmacyServices",S - Sale+OE,$83.67 ,"-2,781","97,072",-3%,"($232,686)",,,,
D,2021-06-29 17:53:00,2021-06-28 00:00:00,NJMC,New Jersey Mining Co,Hayes Monique D,Corporate Secretary,P - Purchase,$0.18 ,"138,888","338,688",70%,"$25,000 ",,,,
D,2021-06-29 18:09:00,2021-06-28 00:00:00,PMVP,"Pmv Pharmaceuticals, Inc.",Mack David Henry,"Pres, CEO",S - Sale+OE,$35.53 ,-204,"297,363",0%,"($7,248)",,,,
M,2021-06-29 18:15:00,2021-06-28 00:00:00,IRMD,Iradimed Corp,Susi Roger E.,"Pres, CEO, COB, 10%",S - Sale,$28.28 ,"-10,000","5,711,050",0%,"($282,783)",,,,
,2021-06-29 18:22:00,2021-06-28 00:00:00,ALGN,Align Technology Inc,Larkin C Raymond Jr,Dir,S - Sale,$621.73 ,"-5,000","23,667",-17%,"($3,108,625)",,,,
D,2021-06-29 18:58:00,2021-06-28 00:00:00,NTRA,"Natera, Inc.",Brophy Michael Burkes,CFO,S - Sale+OE,$117.57 ,-914,"97,755",-1%,"($107,460)",,,,
,2021-06-29 19:05:00,2021-06-28 00:00:00,DXCM,Dexcom Inc,Murphy Patrick Michael,"EVP, GC",S - Sale,$431.49 ,-500,"18,241",-3%,"($215,745)",,,,
D,2021-06-29 19:11:00,2021-06-28 00:00:00,NTRA,"Natera, Inc.",Rabinowitz Daniel,"SEC., GC",S - Sale+OE,$117.57 ,-685,"49,348",-1%,"($80,536)",,,,
D,2021-06-29 19:10:00,2021-06-28 00:00:00,NTRA,"Natera, Inc.",Chapman Steven Leonard,"CEO, Pres",S - Sale+OE,$117.57 ,"-2,604","74,630",-3%,"($306,156)",,,,
,2021-06-29 19:13:00,2021-06-28 00:00:00,TLYS,"Tilly'S, Inc.",Johnson Seth R,Dir,S - Sale,$15.84 ,"-10,000","71,894",-12%,"($158,411)",,,,
D,2021-06-29 19:12:00,2021-06-28 00:00:00,NTRA,"Natera, Inc.",Schueren Robert Alan,COO,S - Sale+OE,$117.57 ,"-1,381","77,728",-2%,"($162,366)",,,,
,2021-06-29 19:17:00,2021-06-28 00:00:00,AMN,Amn Healthcare Services Inc,Scott Brian M.,"CFO, CAO",S - Sale,$95.00 ,"-2,500","40,351",-6%,"($237,500)",,,,
,2021-06-29 19:16:00,2021-06-28 00:00:00,TLYS,"Tilly'S, Inc.",Zeichner Bernard,Dir,S - Sale,$16.09 ,"-5,000","41,894",-11%,"($80,443)",,,,
,2021-06-29 19:22:00,2021-06-28 00:00:00,NTNX,"Nutanix, Inc.",Sangster David,COO,S - Sale,$39.21 ,"-49,429","94,721",-34%,"($1,938,279)",,,,
D,2021-06-29 19:42:00,2021-06-28 00:00:00,ONCS,Oncosec Medical Inc,Leuthner Brian A,Interim CEO,S - Sale+OE,$3.16 ,"-13,613","178,387",-7%,"($43,017)",,,,
D,2021-06-29 20:02:00,2021-06-28 00:00:00,CVNA,Carvana Co.,Garcia Ernest C. II,10%,S - Sale+OE,$305.82 ,"-60,000","73,699,802",0%,"($18,349,031)",,,,
D,2021-06-29 20:09:00,2021-06-28 00:00:00,NARI,"Inari Medical, Inc.",Tu Thomas,Chief Medical Officer,S - Sale+OE,$95.94 ,"-5,000","49,092",-9%,"($479,688)",,,,
DM,2021-06-29 20:31:00,2021-06-28 00:00:00,RMO,"Romeo Power, Inc.",Patterson Michael,Former 10% Owner/ Exec.Officer,S - Sale+OE,$8.43 ,"-2,612,399","11,628,823",-18%,"($22,013,702)",,,,
M,2021-06-29 20:43:00,2021-06-28 00:00:00,PHAT,"Phathom Pharmaceuticals, Inc.",Socks David A,Dir,S - Sale,$34.05 ,"-40,000","1,261,048",-3%,"($1,361,941)",,,,
D,2021-06-29 20:59:00,2021-06-28 00:00:00,MTEM,"Molecular Templates, Inc.",Kim Jason S.,See Remarks,S - Sale+OE,$8.36 ,"-2,770","83,404",-3%,"($23,157)",,,,
,2021-06-29 21:19:00,2021-06-28 00:00:00,SCND,Scientific Industries Inc,Frampton Marcus,Dir,S - Sale,$10.58 ,"-3,100","72,895",-4%,"($32,798)",,,,
,2021-06-25 16:08:00,2021-06-25 00:00:00,DDD,3D Systems Corp,Johnson Andrew Martin,"EVP, GC, Sec",S - Sale,$38.20 ,"-4,000","211,988",-2%,"($152,800)",,,,
D,2021-06-25 16:17:00,2021-06-25 00:00:00,OCGN,"Ocugen, Inc.",Kompella Uday,Dir,S - Sale+OE,$8.13 ,"-10,000","1,030,090",-1%,"($81,345)",,,,
,2021-06-25 17:08:00,2021-06-25 00:00:00,SUMO,"Sumo Logic, Inc.",Fitz Steven D,Chief Revenue Officer,S - Sale,$21.82 ,-30,"209,009",0%,($655),,,,
,2021-06-25 17:28:00,2021-06-25 00:00:00,WHG,Westwood Holdings Group Inc,Gomez Fabian,COO,S - Sale,$21.59 ,-885,"29,242",-3%,"($19,105)",,,,
,2021-06-25 18:13:00,2021-06-25 00:00:00,MATX,"Matson, Inc.",Kinney Richard S,SVP,S - Sale,$66.41 ,-750,"8,893",-8%,"($49,805)",,,,
,2021-06-25 18:30:00,2021-06-25 00:00:00,SFM,"Sprouts Farmers Market, Inc.",Sinclair Jack,CEO,S - Sale,$26.17 ,"-26,553","218,587",-11%,"($694,892)",,,,
,2021-06-25 18:43:00,2021-06-25 00:00:00,KMI,"Kinder Morgan, Inc.",Schlosser John W,"VP (Pres, Terminals)",S - Sale,$18.23 ,"-1,500","42,219",-3%,"($27,345)",,,,
,2021-06-25 18:48:00,2021-06-25 00:00:00,ATH,Athene Holding Ltd,Klein Martin P,"EVP, CFO",S - Sale,$65.00 ,"-1,500","130,155",-1%,"($97,500)",,,,
,2021-06-25 19:44:00,2021-06-25 00:00:00,SWBI,"Smith & Wesson Brands, Inc.",Furman John B,Dir,S - Sale,$30.17 ,"-1,534","37,956",-4%,"($46,281)",,,,
,2021-06-25 20:02:00,2021-06-25 00:00:00,DKNG,Draftkings Inc.,Park Jason,CFO,S - Sale,$51.78 ,"-53,350","236,671",-18%,"($2,762,546)",,,,
,2021-06-25 20:01:00,2021-06-25 00:00:00,DKNG,Draftkings Inc.,Kalish Matthew,See Remarks,S - Sale,$51.81 ,"-57,622","2,260,639",-2%,"($2,985,161)",,,,
,2021-06-25 20:52:00,2021-06-25 00:00:00,AMK,"Assetmark Financial Holdings, Inc.",Mehta Mukesh,"EVP, CIO",S - Sale,$27.04 ,"-2,534","302,643",-1%,"($68,519)",,,,
,2021-06-24 16:00:00,2021-06-24 00:00:00,GLTO,"Galecto, Inc.",Schambye Hans T.,CEO,P - Purchase,$5.11 ,"3,000","42,928",8%,"$15,330 ",,,,
,2021-06-24 16:41:00,2021-06-24 00:00:00,KAI,Kadant Inc,Russell Erin L,Dir,S - Sale,$180.00 ,-450,"3,548",-11%,"($81,000)",,,,
,2021-06-24 17:05:00,2021-06-24 00:00:00,PLAY,"Dave & Buster'S Entertainment, Inc.",Mulleady John,"SVP, RE, Dev",S - Sale,$41.66 ,"-3,000","76,729",-4%,"($124,972)",,,,
,2021-06-24 21:06:00,2021-06-24 00:00:00,FTCV,Fintech Acquisition Corp V,"Luxor Capital Group, LP",10%,P - Purchase,$12.28 ,"123,945","3,652,290",4%,"$1,522,426 ",,,,
D,2021-06-24 21:58:00,2021-06-24 00:00:00,ZS,"Zscaler, Inc.",Sinha Amit,"Pres of R, D, CTO",S - Sale+OE,$220.51 ,"-7,000","729,769",-1%,"($1,543,546)",,,,
D,2021-06-25 07:58:00,2021-06-24 00:00:00,INZY,"Inozyme Pharma, Inc.",Bolte Axel,CEO,S - Sale+OE,$0.00 ,"-66,788","190,825",-26%,($7),,,,
,2021-06-25 08:51:00,2021-06-24 00:00:00,SAM,Boston Beer Co Inc,Koch C James,"COB, 10%",S - Sale,"$1,014.28 ","-2,500","227,907",-1%,"($2,535,699)",,,,
,2021-06-25 09:28:00,2021-06-24 00:00:00,PKOH,Park Ohio Holdings Corp,Auletta Patrick V,Dir,S - Sale,$33.26 ,"-6,100","14,260",-30%,"($202,886)",,,,
M,2021-06-25 10:15:00,2021-06-24 00:00:00,SENEA,Seneca Foods Corp,Wolcott Arthur S,COB,P - Purchase,$50.09 ,"2,036","35,587",6%,"$101,982 ",,,,
,2021-06-25 10:57:00,2021-06-24 00:00:00,CIEN,Ciena Corp,Moylan James E Jr,"SVP Finance, CFO",S - Sale,$57.80 ,"-2,000","333,421",-1%,"($115,600)",,,,
,2021-06-25 11:07:00,2021-06-24 00:00:00,ASRV,Ameriserv Financial Inc /pa/,Kunkle Kim W,Dir,P - Purchase,$3.90 ,"2,000","101,299",2%,"$7,800 ",,,,
,2021-06-25 11:57:00,2021-06-24 00:00:00,OVV,Ovintiv Inc.,Minyard Katherine Lucas,Dir,P - Purchase,$31.55 ,"4,000","5,870",214%,"$126,213 ",,,,
,2021-06-25 12:02:00,2021-06-24 00:00:00,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,579.72 ",28,"377,067",0%,"$44,232 ",,,,
,2021-06-25 12:10:00,2021-06-24 00:00:00,CNBKA,Century Bancorp Inc,Sloane Barry R,"COB, CEO, Pres",P - Purchase,$200.34 ,0,"8,970",0%,$87 ,,,,
,2021-06-25 12:19:00,2021-06-24 00:00:00,BFIN,Bankfinancial Corp,Zukonik Debra,Dir,P - Purchase,$10.85 ,"3,650","3,650",New,"$39,603 ",,,,
,2021-06-25 12:40:00,2021-06-24 00:00:00,TROW,Price T Rowe Group Inc,Bush Mary K,Dir,S - Sale,$192.87 ,"-1,853","15,565",-11%,"($357,379)",,,,
,2021-06-25 13:16:00,2021-06-24 00:00:00,LLY,Eli Lilly & Co,Lilly Endowment Inc,10%,S - Sale,$237.51 ,"-12,898","109,399,202",0%,"($3,063,401)",,,,
,2021-06-25 14:10:00,2021-06-24 00:00:00,M,"Macy'S, Inc.",Griscom Paul,"SVP, Controller",S - Sale,$19.59 ,"-1,350","1,581",-46%,"($26,447)",,,,
,2021-06-25 14:15:00,2021-06-24 00:00:00,GPI,Group 1 Automotive Inc,Watson Max P,Retired Director,S - Sale,$153.08 ,"-5,000","33,316",-13%,"($765,399)",,,,
,2021-06-25 16:03:00,2021-06-24 00:00:00,XFOR,"X4 Pharmaceuticals, Inc",Meisner Derek M,GC,S - Sale,$7.00 ,"-4,166","81,062",-5%,"($29,162)",,,,
D,2021-06-25 16:02:00,2021-06-24 00:00:00,OM,"Outset Medical, Inc.",Chambers Rebecca,CFO,S - Sale+OE,$50.72 ,"-16,727","13,597",-55%,"($848,373)",,,,
,2021-06-25 16:03:00,2021-06-24 00:00:00,XFOR,"X4 Pharmaceuticals, Inc",Mostafa Adam S.,CFO,S - Sale,$7.01 ,"-5,417","134,418",-4%,"($37,973)",,,,
M,2021-06-25 16:21:00,2021-06-24 00:00:00,GBL,"Gamco Investors, Inc. Et Al","Associated Capital Group, Inc.",10%,S - Sale,$25.98 ,"-11,193","1,699,774",-1%,"($290,749)",,,,
D,2021-06-25 16:21:00,2021-06-24 00:00:00,MSI,"Motorola Solutions, Inc.",Pekofske Daniel G,"CVP, CAO",S - Sale+OE,$215.00 ,-985,"2,760",-26%,"($211,775)",,,,
,2021-06-25 16:30:00,2021-06-24 00:00:00,OSH,"Oak Street Health, Inc.",Cook Timothy M,CFO,S - Sale,$60.64 ,"-22,500","1,442,376",-2%,"($1,364,493)",,,,
D,2021-06-25 16:38:00,2021-06-24 00:00:00,VRSK,"Verisk Analytics, Inc.",Liss Samuel G,Dir,S - Sale+OE,$172.57 ,"-12,807","53,025",-19%,"($2,210,074)",,,,
,2021-06-25 16:45:00,2021-06-24 00:00:00,OPRX,Optimizerx Corp,Baker Douglas P,CFO,S - Sale,$60.00 ,"-4,000","86,217",-4%,"($240,000)",,,,
,2021-06-25 16:51:00,2021-06-24 00:00:00,PD,"Pagerduty, Inc.",Dholakia Sameer,Dir,S - Sale,$45.45 ,"-4,023","22,424",-15%,"($182,831)",,,,
,2021-06-25 16:57:00,2021-06-24 00:00:00,NDLS,Noodles & Co,Heidman Melissa,"EVP, GC",S - Sale,$13.50 ,-939,"64,177",-1%,"($12,677)",,,,
,2021-06-25 17:00:00,2021-06-24 00:00:00,KBLB,"Kraig Biocraft Laboratories, Inc",Thompson Kimberly Kraig,"CEO, CFO, 10%",S - Sale,$0.00 ,"-30,000","204,048,299",0%,$0 ,,,,
,2021-06-25 17:07:00,2021-06-24 00:00:00,CRM,"Salesforce.Com, Inc.",Allanson Joe,Chief Accounting Officer,S - Sale,$243.35 ,-308,"31,108",-1%,"($74,952)",,,,
,2021-06-25 17:17:00,2021-06-24 00:00:00,CHWY,"Chewy, Inc.",Helfrick Susan,GC,S - Sale,$80.00 ,"-10,463","420,333",-2%,"($837,040)",,,,
,2021-06-25 17:31:00,2021-06-24 00:00:00,WMT,Walmart Inc.,McMillon C Douglas,"Pres, CEO",S - Sale,$136.42 ,"-9,708","1,918,291",-1%,"($1,324,365)",,,,
M,2021-06-25 17:34:00,2021-06-24 00:00:00,ALG,Alamo Group Inc,Robinson Ronald A,Employee,S - Sale,$152.86 ,"-5,338","203,172",-3%,"($815,938)",,,,
,2021-06-25 18:00:00,2021-06-24 00:00:00,PHR,"Phreesia, Inc.",Cahill Edward L,Dir,S - Sale,$60.03 ,"-5,000","25,878",-16%,"($300,149)",,,,
,2021-06-25 18:11:00,2021-06-24 00:00:00,FUBO,Fubotv Inc. /fl,Gandler David,CEO,S - Sale,$32.57 ,"-482,000","2,504,972",-16%,"($15,701,047)",,,,
D,2021-06-25 18:15:00,2021-06-24 00:00:00,SWAV,"Shockwave Medical, Inc.",Francis Laura,Dir,S - Sale+OE,$200.00 ,"-1,500","2,701",-36%,"($300,000)",,,,
,2021-06-25 18:28:00,2021-06-24 00:00:00,PGTI,"Pgt Innovations, Inc.",Hershberger Rodney,Dir,S - Sale,$22.11 ,"-1,100","1,385,054",0%,"($24,321)",,,,
M,2021-06-25 18:31:00,2021-06-24 00:00:00,SDGR,"Schrodinger, Inc.",Shaw David E,10%,S - Sale,$78.05 ,"-299,027","6,661,461",-4%,"($23,340,360)",,,,
D,2021-06-25 18:55:00,2021-06-24 00:00:00,NET,"Cloudflare, Inc.",Seifert Thomas J,CFO,S - Sale+OE,$105.28 ,"-50,000","50,156",-50%,"($5,263,990)",,,,
,2021-06-25 18:59:00,2021-06-24 00:00:00,ARWR,"Arrowhead Pharmaceuticals, Inc.",De Backer Marianne,Dir,S - Sale,$89.85 ,"-5,000","21,500",-19%,"($449,250)",,,,
D,2021-06-25 19:06:00,2021-06-24 00:00:00,CRM,"Salesforce.Com, Inc.",Benioff Marc,"Chair of the Board, CEO",S - Sale+OE,$244.82 ,"-20,000","28,986,249",0%,"($4,896,487)",,,,
M,2021-06-25 19:14:00,2021-06-24 00:00:00,KFY,Korn Ferry,Burnison Gary D,CEO,S - Sale,$73.02 ,"-25,000","327,978",-7%,"($1,825,504)",,,,
,2021-06-25 19:36:00,2021-06-24 00:00:00,VCRA,"Vocera Communications, Inc.",McMullen John N,Dir,S - Sale,$40.00 ,"-7,708","20,950",-27%,"($308,320)",,,,
D,2021-06-25 19:51:00,2021-06-24 00:00:00,CDNA,"Caredx, Inc.",Seeto Reginald,See Remarks,S - Sale+OE,$95.31 ,"-10,602","142,634",-7%,"($1,010,514)",,,,
DM,2021-06-25 19:54:00,2021-06-24 00:00:00,CDNA,"Caredx, Inc.",Maag Peter,Exec Chair,S - Sale+OE,$95.29 ,"-10,000","373,944",-3%,"($952,923)",,,,
,2021-06-25 20:01:00,2021-06-24 00:00:00,DKNG,Draftkings Inc.,Liberman Paul,See Remarks,S - Sale,$51.09 ,"-85,000","2,355,256",-3%,"($4,342,756)",,,,
D,2021-06-25 21:48:00,2021-06-24 00:00:00,APLS,"Apellis Pharmaceuticals, Inc.",Deschatelets Pascal,Chief Scientific Officer,S - Sale+OE,$65.61 ,"-6,250","869,587",-1%,"($410,063)",,,,
,2021-06-23 14:52:00,2021-06-23 00:00:00,BRID,Bridgford Foods Corp,Bridgford Richard Eugene,V.P. Ind. Relations & Safety,P - Purchase,$13.08 ,175,"38,105",0%,"$2,289 ",,,,
,2021-06-23 16:00:00,2021-06-23 00:00:00,GLTO,"Galecto, Inc.",Freve Jonathan,CFO,P - Purchase,$4.74 ,"2,000","2,000",New,"$9,480 ",,,,
,2021-06-23 16:00:00,2021-06-23 00:00:00,GLTO,"Galecto, Inc.",Winslow Garrett,GC,P - Purchase,$4.80 ,"2,000","2,000",New,"$9,600 ",,,,
,2021-06-23 16:06:00,2021-06-23 00:00:00,KAI,Kadant Inc,Krause Stacy D.,"VP, GC, Secretary",S - Sale,$175.00 ,"-1,762",0,-100%,"($308,350)",,,,
,2021-06-23 17:11:00,2021-06-23 00:00:00,CVV,Cvd Equipment Corp,Rosenbaum Leonard A,"Dir, 10%",S - Sale,$4.26 ,"-2,800","704,745",0%,"($11,928)",,,,
,2021-06-23 17:12:00,2021-06-23 00:00:00,PCSA,"Processa Pharmaceuticals, Inc.",Young David,"CEO, 10%",P - Purchase,$7.67 ,"10,000","1,638,235",1%,"$76,716 ",,,,
,2021-06-23 17:27:00,2021-06-23 00:00:00,QTRX,Quanterix Corp,Duffy David C.,"SVP R, D, CTO",S - Sale,$62.11 ,"-1,667","33,284",-5%,"($103,537)",,,,
D,2021-06-23 17:43:00,2021-06-23 00:00:00,ALTR,Altair Engineering Inc.,Chouinard Brett R,See Remarks,S - Sale+OE,$66.58 ,"-5,000","13,228",-27%,"($332,912)",,,,
,2021-06-23 18:20:00,2021-06-23 00:00:00,JACK,Jack In the Box Inc /new/,Harris Darin S,"Dir, CEO",S - Sale,$121.50 ,-524,"22,780",-2%,"($63,666)",,,,
D,2021-06-23 20:14:00,2021-06-23 00:00:00,RFIL,R F Industries Ltd,Benoit Edward Joseph,Dir,S - Sale+OE,$8.00 ,"-8,827","44,740",-16%,"($70,628)",,,,
D,2021-06-23 21:06:00,2021-06-23 00:00:00,FB,Facebook Inc,Zuckerberg Mark,"COB, CEO, 10%",S - Sale+OE,$341.07 ,"-77,300","1,945,846",-4%,"($26,364,791)",,,,
D,2021-06-24 08:01:00,2021-06-23 00:00:00,RMBL,"Rumbleon, Inc.",Alexander Adam,Dir,P - Purchase,$39.40 ,"1,500","11,281",15%,"$59,100 ",,,,
D,2021-06-24 08:01:00,2021-06-23 00:00:00,RMBL,"Rumbleon, Inc.",Marchlik Michael,Dir,P - Purchase,$0.00 ,"2,500","14,408",21%,$0 ,,,,
D,2021-06-24 08:00:00,2021-06-23 00:00:00,RMBL,"Rumbleon, Inc.",Dixon Denmar John,Dir,P - Purchase,$39.15 ,"6,250","102,767",6%,"$244,688 ",,,,
,2021-06-24 08:05:00,2021-06-23 00:00:00,RGCO,Rgc Resources Inc,Williamson John B III,Dir,P - Purchase,$22.25 ,"1,000","140,380",1%,"$22,250 ",,,,
,2021-06-24 09:07:00,2021-06-23 00:00:00,MUR,Murphy Oil Corp,Mirosh Walentin,Retired Director,S - Sale,$25.42 ,"-8,000","41,625",-16%,"($203,373)",,,,
,2021-06-24 09:26:00,2021-06-23 00:00:00,SAM,Boston Beer Co Inc,Koch C James,"COB, 10%",S - Sale,"$1,007.59 ","-2,500","230,407",-1%,"($2,518,981)",,,,
,2021-06-24 11:24:00,2021-06-23 00:00:00,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,607.88 ",28,"377,039",0%,"$45,021 ",,,,
,2021-06-24 11:47:00,2021-06-23 00:00:00,KR,Kroger Co,Kaufman Calvin J,SVP,S - Sale,$39.51 ,"-14,425","156,214",-8%,"($569,883)",,,,
,2021-06-24 14:07:00,2021-06-23 00:00:00,TTMI,Ttm Technologies Inc,Sanchez Tony,"VP, Corporate Controller",S - Sale,$14.36 ,"-2,654","23,383",-10%,"($38,122)",,,,
,2021-06-24 14:22:00,2021-06-23 00:00:00,TTMI,Ttm Technologies Inc,Titterton Philip,"EVP, COO",S - Sale,$14.37 ,"-6,809","69,786",-9%,"($97,815)",,,,
